username,factor_rep,verified,followersCount,friendsCount,tweetsCount,listedCount,mediaCount,avg_reply,avg_retweet,like_reply,avg_quote,hora_rep,followers_diff,clase
justher76871931,82,0,1,4,14,0,2,0.0,0.0,0.6666666666666666,0.0,0.25,-1,bot
SimoneTedeschi_,538,0,514,897,136,2,8,0.5294117647058824,1.2941176470588236,8.705882352941176,0.0,0.17647058823529413,-514,bot
mafajan,125,0,78,1206,529,1,3,0.41304347826086957,0.043478260869565216,0.7608695652173914,0.043478260869565216,0.2608695652173913,-78,bot
LepsySarah,840,0,8,1,6,0,2,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,-8,bot
rahmen_dev,474,0,54,297,120,0,16,0.42,0.24,2.82,0.06,0.14,-54,bot
wsdm2012,467,0,233,335,166,8,0,0.038461538461538464,0.8076923076923077,0.3269230769230769,0.0,0.1346153846153846,-233,bot
kevlemus94,152,0,29,279,154,0,7,0.13333333333333333,0.06666666666666667,0.7,0.0,0.23333333333333334,-29,bot
Mista_OD,51,0,2065,3419,2124,0,45,0.34615384615384615,0.6538461538461539,4.153846153846154,0.15384615384615385,0.11538461538461539,-2065,bot
ArtakMkrtichyan,205,0,191,673,95,2,12,0.11363636363636363,0.022727272727272728,0.7045454545454546,0.045454545454545456,0.20454545454545456,-191,bot
anjitweet,295,0,799,3159,200,3,14,0.5686274509803921,0.39215686274509803,9.882352941176471,0.09803921568627451,0.09803921568627451,-799,bot
strayrobotsio,3,0,7,77,2,0,0,0.0,0.0,2.0,0.0,1.0,-7,bot
pcimiano,302,0,438,132,144,12,10,0.2608695652173913,1.7391304347826086,9.173913043478262,0.10869565217391304,0.1956521739130435,-438,bot
omoiyaalagbo005,136,0,8,152,2,0,0,0.5,0.0,0.5,0.0,0.5,-8,bot
townson_cocke,241,0,52,496,131,1,21,0.1794871794871795,0.0,0.5641025641025641,0.02564102564102564,0.20512820512820512,-52,bot
ShaneBergsma,221,0,228,398,203,4,9,0.27450980392156865,0.5882352941176471,2.0784313725490198,0.0392156862745098,0.23529411764705882,-228,bot
irfnrdh,191,0,9,893,573,0,27,0.0,0.0,0.0,0.0,0.6666666666666666,-9,bot
BreLoughlin_RN,614,0,57,92,92,1,7,0.09803921568627451,0.13725490196078433,0.5882352941176471,0.0,0.13725490196078433,-57,bot
BMCorpGov,193,0,78,285,13,0,0,0.0,0.0,0.09090909090909091,0.0,0.6363636363636364,-78,bot
apostrophe_123,15,0,95,346,3233,0,59,0.0,0.0,0.0,0.0,1.0,-95,bot
Mdbappi65681900,138,0,34,133,86,1,0,0.0,0.08,0.2,0.04,0.2,-34,bot
WillMaixner,202,0,146,732,511,2,78,0.14285714285714285,0.02040816326530612,2.0,0.0,0.2857142857142857,-146,bot
KashoudhanArun,10,0,14,223,69,0,7,0.0,0.0,0.0,0.0,1.0,-14,bot
Krisbock,74,0,30,317,49,1,2,0.3333333333333333,0.0,0.8666666666666667,0.0,0.2,-30,bot
dullahanya,326,0,73,4056,9288,1,48,0.75,0.0,0.019230769230769232,0.0,0.38461538461538464,-73,bot
KatieKraw,325,0,2102,1223,10938,108,567,0.4166666666666667,0.10416666666666667,1.75,0.020833333333333332,0.125,-2102,bot
JotyShafiq,385,0,218,224,141,3,0,0.16666666666666666,0.0,1.6666666666666667,0.0,0.5,-218,bot
KrystinaDege,174,0,187,209,4734,3,178,0.0425531914893617,0.0,0.23404255319148937,0.0,0.14893617021276595,-187,bot
SamsungCatalyst,654,0,1490,150,384,29,105,0.19607843137254902,1.7450980392156863,5.647058823529412,0.2549019607843137,0.1568627450980392,-1490,bot
Caesar05003839,330,0,0,29,1,0,0,0.0,1.0,26.0,0.0,1.0,0,bot
adam_kampff,171,0,673,3,77,9,8,0.18518518518518517,2.037037037037037,4.222222222222222,0.07407407407407407,0.14814814814814814,-673,bot
ruthsuzman,636,0,32,370,9,0,2,0.2,0.0,1.2,0.0,0.2,-32,bot
bluem___,66,0,121,52,427,0,34,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,-121,bot
coderjoe,220,0,82,61,1487,8,26,0.39215686274509803,0.0392156862745098,0.803921568627451,0.0,0.13725490196078433,-82,bot
nvaroqua,432,0,831,123,2456,68,21,0.5918367346938775,2.3877551020408165,4.612244897959184,0.08163265306122448,0.10204081632653061,-831,bot
folianezhad,943,0,120,178,148,2,1,0.0,0.7142857142857143,4.0,0.14285714285714285,0.14285714285714285,-120,bot
mitnlp,99,0,826,23,29,24,5,0.09090909090909091,1.7272727272727273,7.454545454545454,0.45454545454545453,0.18181818181818182,-826,bot
peakeaj,330,0,215,360,627,2,29,0.32,0.1,0.76,0.0,0.14,-215,bot
DiegoMarco48073,49,0,44,584,2,0,0,0.0,0.0,0.5,0.0,0.5,-44,bot
PawanDev_Khatri,353,0,1483,1154,3862,1,392,0.0,0.0,0.09090909090909091,0.0,0.7272727272727273,-1483,bot
0Adityakumar,324,0,191,2370,16,0,0,0.2857142857142857,0.0,0.8571428571428571,0.0,0.42857142857142855,-191,bot
1019Clothing1,3241,0,605,4981,2716,13,552,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.3333333333333333,-605,bot
MartinMeyerTBP,293,0,233,94,193,0,3,0.24489795918367346,2.836734693877551,6.8979591836734695,0.10204081632653061,0.16326530612244897,-233,bot
ErickS90171462,160,0,40,1118,162,0,2,0.16666666666666666,0.0,0.16666666666666666,0.0,0.6666666666666666,-40,bot
vinesmsuic,132,0,6,208,176,0,5,0.0,0.0,0.0,0.0,0.5,-6,bot
KimonMic,216,0,5,74,10,0,0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-5,bot
thangaiyah,261,0,13,218,187,0,11,0.0,0.0,0.0,0.0,0.16666666666666666,-13,bot
sathishjosh,354,0,23,960,52,1,12,0.53125,0.125,0.3125,0.09375,0.15625,-23,bot
Abdulka32671237,127,0,52,274,347,5,2,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.2,-52,bot
zimin57807396,10,0,2,48,25,0,0,0.0,0.0,1.0,0.0,1.0,-2,bot
yashindia22,1125,0,133,774,637,0,2,0.16666666666666666,2.5,3.5,0.16666666666666666,0.3333333333333333,-133,bot
SESHABELADAUGLA,297,0,53,982,298,0,165,0.034482758620689655,0.0,0.13793103448275862,0.0,0.27586206896551724,-53,bot
MarcusCJung,841,0,7437,4771,59588,402,3081,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.3333333333333333,-7437,bot
SchulzScience_,346,0,1812,1312,4726,9,252,0.5769230769230769,0.28846153846153844,3.0,0.038461538461538464,0.21153846153846154,-1812,bot
darkdays42,363,0,36,163,1196,2,40,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.13043478260869565,-36,bot
HarambeePrize,366,0,296,679,433,2,184,0.23255813953488372,0.3953488372093023,3.186046511627907,0.13953488372093023,0.11627906976744186,-296,bot
swethssweety,137,0,560,1172,439,0,5,0.23076923076923078,0.20512820512820512,0.5641025641025641,0.02564102564102564,0.07692307692307693,-560,bot
Gonzalo06712443,10,0,2,184,41,0,0,0.0,0.0,1.0,0.0,1.0,-2,bot
OGMetaMob,3094,0,148,49,429,0,69,1.9615384615384615,6.076923076923077,12.192307692307692,1.3846153846153846,0.15384615384615385,-148,bot
mvnPackage,78,0,5,133,1,0,0,0.0,0.0,1.0,0.0,1.0,-5,bot
Ajirew,142,0,33,1825,331,0,1,0.05714285714285714,0.0,0.3142857142857143,0.0,0.17142857142857143,-33,bot
PhillyIOT,378,0,163,133,265,27,48,0.0,0.5882352941176471,1.4313725490196079,0.43137254901960786,0.47058823529411764,-163,bot
iatetweet,300,0,1329,2229,5456,35,808,0.16,0.2,1.86,0.06,0.16,-1329,bot
xiaocui_wang,256,0,20,218,5,0,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,-20,bot
rizkymuhlisin_,425,0,12,129,124,3,6,0.15,0.0,0.2,0.0,0.25,-12,bot
_FitrahRama,76,0,41,418,276,0,5,0.0,0.0,0.0,0.0,0.5,-41,bot
DigitalGuruAnuj,327,0,41,135,283,1,18,0.0625,0.08333333333333333,0.16666666666666666,0.0,0.125,-41,bot
BTC_planZ,817,0,17,155,185,12,0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-17,bot
adrn_mm,37,0,647,4409,3455,7,37,0.23076923076923078,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.15384615384615385,-647,bot
SurajOteh,155,0,143,2809,1060,25,88,0.10714285714285714,0.0,0.35714285714285715,0.0,0.17857142857142858,-143,bot
ElswickLove,261,0,50,242,56,0,0,0.0,0.0,0.0,0.0,0.5,-50,bot
rfsan_,1455,0,9,41,13,6,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5,-9,bot
badnewsbendzo,200,0,714,1040,1418,10,30,0.3673469387755102,0.8163265306122449,4.857142857142857,0.08163265306122448,0.1836734693877551,-714,bot
HelixEnterprise,514,0,132,694,1502,0,1469,0.0,0.0,0.0,0.0,0.3333333333333333,-132,bot
t4_research,775,0,6923,6107,1236,35,1012,0.09615384615384616,0.5384615384615384,0.7115384615384616,0.038461538461538464,0.21153846153846154,-6923,bot
CATMAN27819467,379,0,576,4786,215,15,91,0.0,0.34782608695652173,1.2173913043478262,0.0,0.17391304347826086,-576,bot
PatriciaWeeden2,801,0,14,127,11,0,1,0.1,0.0,1.1,0.1,0.1,-14,bot
bea_dewing,156,0,81,809,1721,0,0,0.17307692307692307,0.09615384615384616,0.9230769230769231,0.07692307692307693,0.15384615384615385,-81,bot
SeekSkynet,913,0,5,37,6,0,3,0.0,0.0,0.5,0.0,0.3333333333333333,-5,bot
StanfordHCI,529,0,5479,117,403,116,33,1.183673469387755,1.5510204081632653,8.63265306122449,0.3469387755102041,0.24489795918367346,-5479,bot
LauraBalcazar20,375,0,7,61,3,0,0,0.0,0.5,0.0,0.0,0.5,-7,bot
linniejiang,501,0,178,173,12,1,0,5.0,2.0,46.333333333333336,0.0,0.3333333333333333,-178,bot
designer_rs,525,0,44,200,11,0,10,0.0,0.0,1.0,0.0,1.0,-44,bot
vishnupradeep65,4936,0,22,1050,151,3,3,0.25806451612903225,0.2903225806451613,0.7096774193548387,0.03225806451612903,0.3548387096774194,-22,bot
ArteagaCrist,143,0,104,817,45,1,3,0.4090909090909091,0.7272727272727273,1.6818181818181819,0.045454545454545456,0.13636363636363635,-104,bot
Bradley28651545,6277,0,129,296,2900,0,0,0.057692307692307696,0.0,0.0,0.0,1.0,-129,bot
Ali_k2066,168,0,10,170,59,0,1,0.25,0.0,0.55,0.1,0.25,-10,bot
swaggymf111,78,0,61,64,870,0,24,0.1875,0.10416666666666667,4.104166666666667,0.020833333333333332,0.10416666666666667,-61,bot
PatricioLoSa,102,0,8,306,56,0,0,0.0,0.0,0.0,0.0,0.5,-8,bot
sinead_mccabe,661,0,51,922,16,0,1,0.25,0.0,1.0,0.0,0.5,-51,bot
nemoelit,147,0,15,1070,59,0,2,0.3333333333333333,0.0,0.16666666666666666,0.0,0.6666666666666666,-15,bot
sephesians,186,0,421,2049,7303,3,35,0.0625,0.0625,0.5625,0.0,0.20833333333333334,-421,bot
sciphie,299,0,147,280,72,1,13,0.3684210526315789,1.1578947368421053,6.368421052631579,0.3157894736842105,0.21052631578947367,-147,bot
thebemj,752,0,156,2212,44,0,0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,-156,bot
NeuralCompLab,636,0,4579,623,130,60,88,1.2692307692307692,11.403846153846153,49.90384615384615,1.1346153846153846,0.23076923076923078,-4579,bot
DucoDigital,1969,0,1806,2527,5834,8,1859,0.057692307692307696,0.5192307692307693,0.7884615384615384,0.0,0.3076923076923077,-1806,bot
fabdechaumont,325,0,146,38,91,0,11,0.3170731707317073,1.3414634146341464,5.048780487804878,0.14634146341463414,0.17073170731707318,-146,bot
LD_Abuelita,119,0,1,41,102,0,12,0.037037037037037035,0.0,0.8148148148148148,0.0,0.3333333333333333,-1,bot
wwang80,36,0,32,560,51,1,0,0.0,0.0,2.0,0.0,1.0,-32,bot
PierreGodessart,298,0,62,227,7,0,1,0.0,0.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,-62,bot
Lord_knows00,322,0,203,457,10,0,0,0.2,0.2,0.8,0.2,0.2,-203,bot
BrainFitCenter,298,0,8,16,5,1,0,0.0,0.0,0.0,0.0,0.3333333333333333,-8,bot
Tarabithia1,1227,0,279,557,1598,1,295,0.13636363636363635,0.4772727272727273,0.6818181818181818,0.022727272727272728,0.20454545454545456,-279,bot
raden_prayuda,120,0,259,1050,993,1,14,0.0,0.0,1.0,0.0,1.0,-259,bot
SimoneRomeni,353,0,171,600,78,0,6,1.0909090909090908,1.0909090909090908,4.590909090909091,0.13636363636363635,0.3181818181818182,-171,bot
5onOfTheMoon,254,0,5,50,340,0,12,0.21052631578947367,0.0,0.47368421052631576,0.0,0.15789473684210525,-5,bot
chidanandajoshi,192,0,54,388,737,0,12,0.2926829268292683,0.14634146341463414,1.170731707317073,0.024390243902439025,0.17073170731707318,-54,bot
namohrishikesh,15,0,150,500,16,0,2,0.0,0.0,2.0,0.0,1.0,-150,bot
Sam_Lonsdale1,315,0,19,22,23,0,3,0.3333333333333333,1.6666666666666667,4.0,1.0,0.3333333333333333,-19,bot
riteshk36277045,198,0,3,22,57,0,0,0.0,0.0,0.0,0.0,0.5,-3,bot
TerraBranford3,3,0,17223,13899,32333,6,1591,0.0,1.0,1.0,0.0,1.0,-17223,bot
ImNadeem786,296,0,97,4448,1523,1,50,0.3673469387755102,0.0,0.20408163265306123,0.0,0.20408163265306123,-97,bot
ACXInfo,177,0,417,4,83,24,19,0.6521739130434783,0.17391304347826086,1.0217391304347827,0.10869565217391304,0.17391304347826086,-417,bot
AineSandip,94,0,7,50,9,0,0,0.0,0.0,0.0,0.0,0.5,-7,bot
dibya_sharan,20,0,54,878,104,0,2,0.0,0.0,0.5,0.0,0.5,-54,bot
NathyFekadu,120,0,0,36,2,0,1,0.0,0.0,0.0,0.0,1.0,0,bot
Ram_Jha_,177,0,28,943,741,0,3,0.8181818181818182,0.0,2.6363636363636362,0.0,0.36363636363636365,-28,bot
_bazah,244,0,186,251,668,13,53,0.425531914893617,0.02127659574468085,1.0212765957446808,0.0,0.2127659574468085,-186,bot
FV_mad_as_hell,221,0,3906,4375,21689,1,347,0.28,0.14,1.06,0.02,0.3,-3906,bot
stonedguineap,98,0,516,3167,801,14,10,0.1875,0.0,0.6041666666666666,0.020833333333333332,0.1875,-516,bot
ArunPoochelvan,6,0,2,128,1,0,0,0.0,0.0,0.0,0.0,1.0,-2,bot
GoodFactoryGoo,905,0,4282,4787,13855,41,469,0.47058823529411764,1.9019607843137254,4.764705882352941,0.1568627450980392,0.11764705882352941,-4282,bot
DianaGrabau,77,0,265,539,50,3,2,0.0,0.18181818181818182,0.5909090909090909,0.0,0.18181818181818182,-265,bot
Paul97140925,127,0,525,3615,577,0,3,0.05,0.05,0.325,0.0,0.225,-525,bot
AvaLarrry,540,0,251,771,369,0,12,0.08163265306122448,0.04081632653061224,0.12244897959183673,0.0,0.16326530612244897,-251,bot
thebotty,298,0,1637,2062,943,5,115,0.5208333333333334,1.625,22.604166666666668,0.14583333333333334,0.1875,-1637,bot
peruggia_v,230,0,37790,161,578,613,24,14.872340425531915,11.808510638297872,106.61702127659575,2.021276595744681,0.2765957446808511,-37790,bot
mcpinklm,61,0,162,215,1751,5,7,0.5,0.0,0.5,0.0,0.5,-162,bot
larryev14850722,78,0,1,157,5,0,0,0.0,0.0,0.0,0.0,1.0,-1,bot
AhadiSafi,321,0,121,1050,12,0,1,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,-121,bot
RealSpermDonor,136,0,17,18,237,0,2,0.2,1.2,1.15,0.0,0.3,-17,bot
AiPicovoice,1668,0,419,354,367,11,115,0.019230769230769232,1.9230769230769231,2.230769230769231,0.019230769230769232,0.6538461538461539,-419,bot
PsychSocPrez,358,0,17,83,213,0,14,0.3829787234042553,0.425531914893617,1.3191489361702127,0.0851063829787234,0.1702127659574468,-17,bot
tee_hew,159,0,392,990,793,0,35,0.6666666666666666,0.3333333333333333,1.9375,0.0,0.125,-392,bot
vinhbtvn,51,0,33,221,50,0,0,0.0,0.0,0.14814814814814814,0.0,0.18518518518518517,-33,bot
RecoveringNomad,245,0,624,218,2424,6,402,0.22916666666666666,0.20833333333333334,1.8541666666666667,0.0625,0.125,-624,bot
mosarty,188,0,108,158,2089,0,56,0.07142857142857142,0.11904761904761904,0.8095238095238095,0.0,0.19047619047619047,-108,bot
abp4_ankit,187,0,194,193,174,5,2,0.058823529411764705,0.17647058823529413,1.7058823529411764,0.0392156862745098,0.1568627450980392,-194,bot
iretex1,267,0,1387,4537,6513,2,109,0.3023255813953488,0.27906976744186046,2.6744186046511627,0.0,0.11627906976744186,-1387,bot
captocv,203,0,5,102,55,0,30,0.0,0.0,0.1,0.0,0.6,-5,bot
VjKinoshita,174,0,46,1138,30,5,0,0.4,0.0,0.8,0.0,0.2,-46,bot
Vladimir199507,3334,0,8,448,74,0,0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,-8,bot
andy_fitze,1128,0,92144,61941,6034,938,1425,0.40384615384615385,3.7884615384615383,5.826923076923077,0.19230769230769232,0.19230769230769232,-92144,bot
OPapoulas,72,0,42,19,65,0,3,0.09523809523809523,0.047619047619047616,1.3333333333333333,0.0,0.2857142857142857,-42,bot
DrPanpat,988,0,23,144,11,0,0,0.5,0.5,1.125,0.0,0.25,-23,bot
betangfilsafat,660,0,5446,19,467,35,66,0.0,0.0,3.0,0.0,1.0,-5446,bot
DPistolyako,144,0,0,44,6,0,0,2.0,0.0,0.0,0.75,0.25,0,bot
onurvarol,217,0,3336,3832,4127,63,203,0.5357142857142857,0.5714285714285714,5.892857142857143,0.07142857142857142,0.4642857142857143,-3336,bot
ReformSocialist,822,0,387,401,1349,0,825,0.08108108108108109,0.7297297297297297,2.6486486486486487,0.05405405405405406,0.24324324324324326,-387,bot
Rajnish_dataViz,38,0,10,78,2,2,0,1.0,0.0,1.5,0.0,0.5,-10,bot
roberts60599581,931,0,129,812,6,0,0,0.0,0.0,0.6666666666666666,0.0,0.5,-129,bot
EkwunifeIfeoma,144,0,28,254,155,1,1,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.14814814814814814,-28,bot
DanielleG_Neuro,204,0,114,141,44,1,2,0.3333333333333333,0.5333333333333333,6.2,0.0,0.2,-114,bot
AnetteMFrank,374,0,606,296,72,15,1,0.5,0.78125,8.4375,0.1875,0.1875,-606,bot
KeChen_Neuro,240,0,36,77,12,0,0,3.0,6.0,31.0,4.0,1.0,-36,bot
swapnilbhadade,127,0,68,1006,1962,4,166,0.175,0.1,0.2,0.05,0.3,-68,bot
supriyakamra,36,0,16,43,164,0,0,0.0,0.0,0.0,0.0,1.0,-16,bot
OmotoshoYinka3,117,0,988,1378,1656,0,31,0.29411764705882354,0.058823529411764705,1.7058823529411764,0.0,0.23529411764705882,-988,bot
GoogleNoDeceit,2550,0,2,10,22,0,1,0.0,0.0,0.5,0.0,0.375,-2,bot
dreamer3,232,0,209,51,3790,12,27,0.23809523809523808,0.0,0.19047619047619047,0.0,0.11904761904761904,-209,bot
RLadiesAustin,420,0,783,102,275,25,19,0.3076923076923077,2.1346153846153846,7.038461538461538,0.23076923076923078,0.17307692307692307,-783,bot
taniya_seth,1438,0,78,462,325,1,34,0.2857142857142857,1.0476190476190477,1.0,0.09523809523809523,0.42857142857142855,-78,bot
antiborderbooks,262,0,4615,1227,2958,17,173,0.5384615384615384,4.038461538461538,10.057692307692308,0.2692307692307692,0.3269230769230769,-4615,bot
miguelbettenco5,21,0,885,4964,20469,9,1442,0.0,0.0,0.0,0.0,0.5,-885,bot
rishanky,183,0,68,404,33,0,0,0.5416666666666666,0.0,1.625,0.08333333333333333,0.20833333333333334,-68,bot
Gidi43792057,599,0,21,484,18,0,1,0.14285714285714285,0.2857142857142857,1.0,0.0,0.2857142857142857,-21,bot
BrownDogGadgets,1205,0,10767,10051,4051,85,1648,0.8936170212765957,1.425531914893617,6.340425531914893,0.1276595744680851,0.1702127659574468,-10767,bot
agua_burgos,36,0,296,1214,761,13,35,0.0,0.0,3.0,0.0,1.0,-296,bot
openseaElenaS,236,0,3835,4981,10272,25,787,2.9285714285714284,2.7857142857142856,8.857142857142858,0.2619047619047619,0.2857142857142857,-3835,bot
lyndonsamson,267,0,41,502,127,1,6,0.3877551020408163,0.0,0.4897959183673469,0.02040816326530612,0.2857142857142857,-41,bot
mukulksachdeva,442,0,237,361,813,0,11,0.7608695652173914,0.15217391304347827,2.4782608695652173,0.0,0.5434782608695652,-237,bot
AndrewM32977472,892,0,32,260,12,0,0,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222,-32,bot
TheScouts6,474,0,22,34,41,0,8,0.2571428571428571,0.08571428571428572,4.885714285714286,0.02857142857142857,0.2857142857142857,-22,bot
tophealthcare_,2115,0,10,55,8,0,8,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,-10,bot
sinha_mit,501,0,45,209,99,0,2,0.6274509803921569,0.17647058823529413,1.0196078431372548,0.0,0.21568627450980393,-45,bot
agarwalanu22,31,0,20,35,13,0,0,0.0,0.0,0.0,0.0,1.0,-20,bot
Twitbitts,500,0,10,81,7,0,1,0.0,0.0,0.0,0.0,0.3333333333333333,-10,bot
PopuliBot,690,0,1083,252,716,27,164,0.7843137254901961,0.47058823529411764,0.8627450980392157,0.0,0.35294117647058826,-1083,bot
K3nny2021,331,0,26,388,626,0,58,0.4230769230769231,0.0,0.40384615384615385,0.0,0.19230769230769232,-26,bot
CJRubinPhoto,771,0,770,814,251,5,110,0.0425531914893617,0.44680851063829785,3.425531914893617,0.0,0.2127659574468085,-770,human
SVGEGENT,155,0,290,1360,1546,2,404,0.425531914893617,0.0,0.9361702127659575,0.0,0.1702127659574468,-290,human
TinkTinkEDU,312,0,751,839,2560,2,657,0.425531914893617,0.1276595744680851,3.3617021276595747,0.0425531914893617,0.1702127659574468,-751,human
JoleonLescott,214,1,736158,129,4763,1766,274,4.891304347826087,9.347826086956522,276.9347826086956,0.6956521739130435,0.1956521739130435,-736157,human
carrieanninaba,370,1,280326,1585,14787,2244,1925,5.404255319148936,6.74468085106383,44.97872340425532,1.3617021276595744,0.3191489361702128,-280325,human
sherine,235,1,7397669,38,1343,1773,601,99.5,68.0,965.0,14.0,0.5,-7397668,human
GhamGraham,580,0,1987,3231,64469,35,5321,0.5319148936170213,0.0,0.5531914893617021,0.02127659574468085,0.1276595744680851,-1987,human
JacobWhitesides,75,1,1815000,353,86515,6404,6826,27.847826086956523,6.239130434782608,140.30434782608697,1.9130434782608696,0.15217391304347827,-1814999,human
RichiMasu,344,0,5107,562,114478,18,5257,0.2857142857142857,0.0,0.42857142857142855,0.0,0.42857142857142855,-5107,human
D8Ricky,869,1,35249,340,9198,261,652,0.14285714285714285,0.1836734693877551,0.9795918367346939,0.0,0.14285714285714285,-35248,human
JuanpaZurita,45,1,7994979,3053,23557,1588,4553,94.0,68.0,1711.0,5.0,1.0,-7994978,human
juliezweil,456,1,21473,1229,15371,543,944,3.25,6.480769230769231,20.51923076923077,3.0,0.11538461538461539,-21472,human
dapmalaysia,2475,1,188986,128,86024,535,7032,23.88888888888889,70.11111111111111,186.77777777777777,4.0,0.1111111111111111,-188985,human
KaitlynTck,391,0,675,1108,11768,9,808,0.11904761904761904,0.0,0.5476190476190477,0.023809523809523808,0.2619047619047619,-675,human
mykidsfault,120,0,129,137,6938,7,101,0.18,0.02,1.04,0.0,0.16,-129,human
najamwalikhan,376,0,14758,773,25114,22,3645,1.0,0.8,5.2,0.0,0.4,-14758,human
TheOnlyMsV,142,0,686,599,5814,8,363,0.37254901960784315,0.8823529411764706,6.352941176470588,0.13725490196078433,0.09803921568627451,-686,human
LilDogBigPhilly,363,0,258,246,1339,4,294,0.07692307692307693,0.36538461538461536,1.6153846153846154,0.038461538461538464,0.15384615384615385,-258,human
hxhassan,409,1,117718,1514,75041,2386,5547,0.7058823529411765,5.9411764705882355,13.215686274509803,0.7254901960784313,0.23529411764705882,-117717,human
Violetworld,171,0,385,297,29594,12,4227,1.0588235294117647,9.205882352941176,48.5,2.088235294117647,0.17647058823529413,-385,human
MaverickSabre,171,1,148843,1061,34414,359,1427,1.2291666666666667,1.4583333333333333,12.25,0.10416666666666667,0.25,-148842,human
AlexNunez__,17,0,1295,1165,76467,4,556,0.3958333333333333,0.6458333333333334,1.1875,0.041666666666666664,0.16666666666666666,-1295,human
TheJakobM,200,0,198,811,9177,0,862,0.15384615384615385,0.02564102564102564,0.5641025641025641,0.0,0.10256410256410256,-198,human
bkatcap,140,0,373,264,12908,6,1053,0.717391304347826,0.0,0.34782608695652173,0.021739130434782608,0.15217391304347827,-373,human
DMInteriorsFA,389,0,89,219,3733,3,1354,0.0,0.019230769230769232,0.038461538461538464,0.0,0.19230769230769232,-89,human
Gotaga,109,1,1800740,985,40227,834,2504,7.0,9.333333333333334,714.3333333333334,0.8333333333333334,0.3333333333333333,-1800739,human
chandlerriggs,173,1,1488247,745,2759,2796,504,130.29166666666666,132.89583333333334,2946.7916666666665,66.41666666666667,0.22916666666666666,-1488246,human
Priceyd101,310,0,108154,358,10464,783,2501,0.6938775510204082,7.8979591836734695,163.6530612244898,0.16326530612244897,0.10204081632653061,-108154,human
MaestroMarley,854,0,177131,840,6116,500,567,12.145833333333334,29.416666666666668,141.125,2.3333333333333335,0.25,-177131,human
kathynickles6,330,0,219,796,2254,1,253,0.14285714285714285,0.11904761904761904,6.333333333333333,0.047619047619047616,0.14285714285714285,-219,human
inchekubi,128,0,1558,205,4845,11,228,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.0,0.16666666666666666,-1558,human
riphoesay,38,0,110,159,2170,0,43,0.5102040816326531,0.2857142857142857,2.2653061224489797,0.04081632653061224,0.1836734693877551,-110,human
followtheh,138,0,15492,5079,95818,464,16375,1.8431372549019607,2.7450980392156863,15.313725490196079,0.27450980392156865,0.13725490196078433,-15492,human
Oneway107,164,0,18,133,298,0,15,0.2127659574468085,0.06382978723404255,0.48936170212765956,0.02127659574468085,0.14893617021276595,-18,human
Gennefer,316,1,19712,1424,82077,816,9596,1.372093023255814,1.069767441860465,15.093023255813954,0.3023255813953488,0.16279069767441862,-19711,human
EU_EDPS,1010,1,28942,3407,6570,835,1877,0.49019607843137253,9.392156862745098,13.509803921568627,0.49019607843137253,0.21568627450980393,-28941,human
dens,474,1,82941,3623,78644,4040,5003,1.8076923076923077,0.15384615384615385,5.615384615384615,0.07692307692307693,0.21153846153846154,-82940,human
justbuytsla,358,0,114,267,5053,1,23,0.11538461538461539,0.057692307692307696,1.0,0.0,0.11538461538461539,-114,human
JoannaLohman,539,1,13746,1626,22137,219,3451,1.7,1.82,58.1,0.28,0.14,-13745,human
LAWTURK,78,0,121,1331,763,0,36,0.1,0.05,0.9,0.0,0.175,-121,human
EFMathieu,563,0,1133,2108,1153,4,172,0.22448979591836735,0.2653061224489796,3.204081632653061,0.061224489795918366,0.14285714285714285,-1133,human
TiwaSavage,461,1,5655936,2732,40502,3649,1337,237.14583333333334,512.2708333333334,3870.7083333333335,199.9375,0.14583333333333334,-5655935,human
everywhereist,274,1,128583,595,85091,0,4366,3.3125,1.8958333333333333,59.3125,0.3333333333333333,0.2916666666666667,-128582,human
Poshy2005,236,0,165,1077,10810,5,5894,0.14285714285714285,0.10204081632653061,1.5510204081632653,0.0,0.16326530612244897,-165,human
MohanShakti,239,1,895179,198,7583,235,2802,39.65,46.825,2956.025,3.35,0.2,-895178,human
